setup,pipe_diameter_cm,pipe_area_cm2,total_rig_height_cm,maintained_fill_fraction,filled_height_cm,probe_height_from_bottom_cm,probe_submergence_cm,probe_is_covered,coverage_factor,nir_spot_diameter_cm,nir_spot_area_cm2,measurement_depth_cm,bulk_density_g_per_cm3,throughput_kg,throughput_time_s,mass_flow_g_s,vol_flow_cm3_s,velocity_source,velocity_cm_s,velocity_mm_s,acquisition_time_s,axial_length_model,axial_sampling_length_cm,advance_dz_cm_per_acq,raw_refresh_fraction_per_acq,refresh_fraction_per_acq,probe_volume_cm3,probe_mass_g_instant,probe_mass_mg_instant,new_mass_g_per_acq,new_mass_mg_per_acq,mass_passed_g_per_acq,mass_passed_mg_per_acq,mass_time_exposure_g_s,mass_time_exposure_mg_s,effective_sample_size_mg
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,0.8736842105263158,spot_diameter,2.5,0.10300085985674319,0.041200343942697275,0.041200343942697275,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0060672514619883045,6.067251461988304,0.15168128654970764,151.68128654970764,0.12866062018813462,128.66062018813463,6.067251461988304
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,1.1315789473684212,spot_diameter,2.5,0.13340472812770957,0.05336189125108383,0.05336189125108383,0.49087385212340523,0.14726215563702155,147.26215563702155,0.007858187134502925,7.858187134502925,0.19645467836257316,196.45467836257316,0.16663875506294548,166.63875506294548,7.858187134502925
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,1.3894736842105266,spot_diameter,2.5,0.16380859639867595,0.06552343855947038,0.06552343855947038,0.49087385212340523,0.14726215563702155,147.26215563702155,0.009649122807017546,9.649122807017546,0.24122807017543868,241.2280701754387,0.2046168899377563,204.61688993775633,9.649122807017546
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,1.6473684210526318,spot_diameter,2.5,0.1942124646696423,0.07768498586785691,0.07768498586785691,0.49087385212340523,0.14726215563702155,147.26215563702155,0.011440058479532163,11.440058479532164,0.2860014619883042,286.0014619883042,0.24259502481256712,242.59502481256712,11.440058479532164
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,1.905263157894737,spot_diameter,2.5,0.22461633294060865,0.08984653317624346,0.08984653317624346,0.49087385212340523,0.14726215563702155,147.26215563702155,0.013230994152046784,13.230994152046785,0.33077485380116967,330.7748538011697,0.28057315968737795,280.57315968737794,13.230994152046785
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,2.1631578947368424,spot_diameter,2.5,0.25502020121157504,0.10200808048463002,0.10200808048463002,0.49087385212340523,0.14726215563702155,147.26215563702155,0.015021929824561407,15.021929824561408,0.37554824561403516,375.5482456140352,0.3185512945621888,318.5512945621888,15.021929824561408
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,2.421052631578948,spot_diameter,2.5,0.2854240694825414,0.11416962779301656,0.11416962779301656,0.49087385212340523,0.14726215563702155,147.26215563702155,0.016812865497076026,16.812865497076025,0.4203216374269007,420.3216374269007,0.3565294294369996,356.52942943699964,16.812865497076025
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,2.678947368421053,spot_diameter,2.5,0.31582793775350776,0.1263311751014031,0.1263311751014031,0.49087385212340523,0.14726215563702155,147.26215563702155,0.018603801169590647,18.603801169590646,0.46509502923976626,465.09502923976623,0.39450756431181044,394.5075643118104,18.603801169590646
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,2.936842105263158,spot_diameter,2.5,0.3462318060244741,0.13849272240978966,0.13849272240978966,0.49087385212340523,0.14726215563702155,147.26215563702155,0.020394736842105268,20.394736842105267,0.5098684210526316,509.8684210526316,0.4324856991866212,432.4856991866212,20.394736842105267
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,3.1947368421052635,spot_diameter,2.5,0.3766356742954405,0.1506542697181762,0.1506542697181762,0.49087385212340523,0.14726215563702155,147.26215563702155,0.022185672514619885,22.185672514619885,0.5546418128654972,554.6418128654972,0.47046383406143205,470.46383406143207,22.185672514619885
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,3.452631578947369,spot_diameter,2.5,0.40703954256640684,0.16281581702656273,0.16281581702656273,0.49087385212340523,0.14726215563702155,147.26215563702155,0.023976608187134502,23.976608187134502,0.5994152046783627,599.4152046783628,0.5084419689362429,508.4419689362429,23.976608187134502
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,3.710526315789474,spot_diameter,2.5,0.43744341083737315,0.17497736433494926,0.17497736433494926,0.49087385212340523,0.14726215563702155,147.26215563702155,0.025767543859649123,25.767543859649123,0.6441885964912282,644.1885964912282,0.5464201038110537,546.4201038110537,25.767543859649123
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,3.9684210526315793,spot_diameter,2.5,0.46784727910833956,0.18713891164333582,0.18713891164333582,0.49087385212340523,0.14726215563702155,147.26215563702155,0.027558479532163744,27.558479532163744,0.6889619883040937,688.9619883040937,0.5843982386858645,584.3982386858645,27.558479532163744
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,4.226315789473684,spot_diameter,2.5,0.49825114737930587,0.19930045895172235,0.19930045895172235,0.49087385212340523,0.14726215563702155,147.26215563702155,0.02934941520467836,29.349415204678362,0.7337353801169592,733.7353801169592,0.6223763735606753,622.3763735606753,29.349415204678362
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,4.484210526315789,spot_diameter,2.5,0.5286550156502722,0.21146200626010886,0.21146200626010886,0.49087385212340523,0.14726215563702155,147.26215563702155,0.031140350877192975,31.140350877192976,0.7785087719298246,778.5087719298245,0.660354508435486,660.3545084354861,31.140350877192976
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,4.742105263157895,spot_diameter,2.5,0.5590588839212386,0.22362355356849545,0.22362355356849545,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0329312865497076,32.9312865497076,0.8232821637426903,823.2821637426903,0.698332643310297,698.3326433102969,32.9312865497076
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,10.0,3600.0,2.7777777777777777,9.25925925925926,derived_from_throughput,0.11789255043844099,1.1789255043844098,5.0,spot_diameter,2.5,0.5894627521922049,0.23578510087688195,0.23578510087688195,0.49087385212340523,0.14726215563702155,147.26215563702155,0.03472222222222222,34.722222222222214,0.8680555555555557,868.0555555555557,0.7363107781851077,736.3107781851077,34.722222222222214
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,0.1,spot_diameter,2.5,0.016753151904410037,0.006701260761764015,0.006701260761764015,0.49087385212340523,0.14726215563702155,147.26215563702155,0.000986842105263158,0.986842105263158,0.02467105263157895,24.671052631578952,0.014726215563702155,14.726215563702155,0.986842105263158
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,0.35789473684210527,spot_diameter,2.5,0.059958648921046444,0.023983459568418578,0.023983459568418578,0.49087385212340523,0.14726215563702155,147.26215563702155,0.0035318559556786703,3.53185595567867,0.08829639889196676,88.29639889196676,0.05270435043851298,52.70435043851298,3.53185595567867
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,0.6157894736842106,spot_diameter,2.5,0.10316414593768285,0.041265658375073136,0.041265658375073136,0.49087385212340523,0.14726215563702155,147.26215563702155,0.006076869806094182,6.076869806094182,0.1519217451523546,151.9217451523546,0.0906824853133238,90.68248531332381,6.076869806094182
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,0.8736842105263158,spot_diameter,2.5,0.14636964295431926,0.058547857181727704,0.058547857181727704,0.49087385212340523,0.14726215563702155,147.26215563702155,0.008621883656509696,8.621883656509695,0.21554709141274242,215.54709141274242,0.12866062018813462,128.66062018813463,8.621883656509695
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,1.1315789473684212,spot_diameter,2.5,0.18957513997095568,0.07583005598838227,0.07583005598838227,0.49087385212340523,0.14726215563702155,147.26215563702155,0.011166897506925209,11.166897506925208,0.27917243767313027,279.1724376731303,0.16663875506294548,166.63875506294548,11.166897506925208
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,1.3894736842105266,spot_diameter,2.5,0.23278063698759213,0.09311225479503685,0.09311225479503685,0.49087385212340523,0.14726215563702155,147.26215563702155,0.013711911357340723,13.711911357340723,0.3427977839335181,342.79778393351813,0.2046168899377563,204.61688993775633,13.711911357340723
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,1.6473684210526318,spot_diameter,2.5,0.2759861340042285,0.1103944536016914,0.1103944536016914,0.49087385212340523,0.14726215563702155,147.26215563702155,0.016256925207756234,16.256925207756233,0.4064231301939059,406.42313019390593,0.24259502481256712,242.59502481256712,16.256925207756233
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,1.905263157894737,spot_diameter,2.5,0.3191916310208649,0.12767665240834597,0.12767665240834597,0.49087385212340523,0.14726215563702155,147.26215563702155,0.018801939058171745,18.801939058171744,0.4700484764542937,470.04847645429373,0.28057315968737795,280.57315968737794,18.801939058171744
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,2.1631578947368424,spot_diameter,2.5,0.36239712803750135,0.14495885121500054,0.14495885121500054,0.49087385212340523,0.14726215563702155,147.26215563702155,0.02134695290858726,21.34695290858726,0.5336738227146816,533.6738227146816,0.3185512945621888,318.5512945621888,21.34695290858726
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,2.421052631578948,spot_diameter,2.5,0.40560262505413774,0.1622410500216551,0.1622410500216551,0.49087385212340523,0.14726215563702155,147.26215563702155,0.02389196675900277,23.89196675900277,0.5972991689750694,597.2991689750694,0.3565294294369996,356.52942943699964,23.89196675900277
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,2.678947368421053,spot_diameter,2.5,0.4488081220707742,0.17952324882830967,0.17952324882830967,0.49087385212340523,0.14726215563702155,147.26215563702155,0.026436980609418285,26.436980609418285,0.6609245152354573,660.9245152354573,0.39450756431181044,394.5075643118104,26.436980609418285
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,2.936842105263158,spot_diameter,2.5,0.49201361908741054,0.19680544763496421,0.19680544763496421,0.49087385212340523,0.14726215563702155,147.26215563702155,0.028981994459833797,28.981994459833796,0.724549861495845,724.549861495845,0.4324856991866212,432.4856991866212,28.981994459833796
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,3.1947368421052635,spot_diameter,2.5,0.5352191161040469,0.21408764644161876,0.21408764644161876,0.49087385212340523,0.14726215563702155,147.26215563702155,0.03152700831024931,31.527008310249307,0.7881752077562328,788.1752077562328,0.47046383406143205,470.46383406143207,31.527008310249307
E,10.0,78.53981633974483,80.0,0.5,40.0,20.0,20.0,True,1.0,2.5,4.908738521234052,0.1,0.3,14.210526315789473,3600.0,3.9473684210526314,13.157894736842104,derived_from_throughput,0.16753151904410035,1.6753151904410035,3.452631578947369,spot_diameter,2.5,0.5784246131206834,0.23136984524827336,0.23136984524827336,0.49087385212340523,0.14726215563702155,147.26215563702155,0.03407202216066482,34.07202216066482,0.8518005540166207,851.8005540166207,0.5084419689362429,508.4419689362429,34.07202216066482
