setup,pipe_diameter_cm,pipe_area_cm2,nir_spot_diameter_cm,nir_spot_area_cm2,measurement_depth_cm,bulk_density_g_per_cm3,bulk_density_label,throughput_kg,throughput_time_s,mass_flow_g_s,vol_flow_cm3_s,velocity_source,velocity_cm_s,velocity_mm_s,acquisition_time_s,axial_length_model,axial_sampling_length_cm,advance_dz_cm_per_acq,raw_refresh_fraction_per_acq,refresh_fraction_per_acq,probe_volume_cm3,probe_mass_g_instant,probe_mass_mg_instant,new_mass_g_per_acq,new_mass_mg_per_acq,mass_passed_g_per_acq,mass_passed_mg_per_acq,mass_time_exposure_g_s,mass_time_exposure_mg_s,effective_sample_size_mg,sweep_type
E,10.0,78.53981633974483,2.5,4.908738521234052,0.1,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.49087385212340523,0.1963495408493621,196.34954084936209,0.06597222222222222,65.97222222222223,1.6493055555555556,1649.3055555555557,0.1963495408493621,196.34954084936209,65.97222222222223,density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.1,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.49087385212340523,0.24543692606170261,245.43692606170262,0.06597222222222224,65.97222222222224,1.6493055555555556,1649.3055555555557,0.24543692606170261,245.43692606170262,65.97222222222224,density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.1,0.6,0.6 g/cm^3,95.0,3600.0,26.38888888888889,43.98148148148148,derived_from_throughput,0.5599896145825947,5.599896145825946,1.0,spot_diameter,2.5,0.5599896145825947,0.22399584583303786,0.22399584583303786,0.49087385212340523,0.2945243112740431,294.5243112740431,0.06597222222222221,65.97222222222221,1.6493055555555556,1649.3055555555557,0.2945243112740431,294.5243112740431,65.97222222222221,density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.01,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.04908738521234052,0.019634954084936207,19.634954084936208,0.006597222222222221,6.597222222222221,1.6493055555555556,1649.3055555555557,0.019634954084936207,19.634954084936208,6.597222222222221,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.02,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.09817477042468103,0.039269908169872414,39.269908169872416,0.013194444444444443,13.194444444444443,1.6493055555555556,1649.3055555555557,0.039269908169872414,39.269908169872416,13.194444444444443,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.03,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.14726215563702155,0.05890486225480862,58.90486225480862,0.019791666666666662,19.79166666666666,1.6493055555555556,1649.3055555555557,0.05890486225480862,58.90486225480862,19.79166666666666,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.04,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.19634954084936207,0.07853981633974483,78.53981633974483,0.026388888888888885,26.388888888888886,1.6493055555555556,1649.3055555555557,0.07853981633974483,78.53981633974483,26.388888888888886,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.05,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.24543692606170261,0.09817477042468105,98.17477042468104,0.03298611111111111,32.986111111111114,1.6493055555555556,1649.3055555555557,0.09817477042468105,98.17477042468104,32.986111111111114,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.06,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.2945243112740431,0.11780972450961724,117.80972450961724,0.039583333333333325,39.58333333333332,1.6493055555555556,1649.3055555555557,0.11780972450961724,117.80972450961724,39.58333333333332,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.07,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.3436116964863837,0.13744467859455348,137.44467859455347,0.04618055555555556,46.18055555555556,1.6493055555555556,1649.3055555555557,0.13744467859455348,137.44467859455347,46.18055555555556,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.08,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.39269908169872414,0.15707963267948966,157.07963267948966,0.05277777777777777,52.77777777777777,1.6493055555555556,1649.3055555555557,0.15707963267948966,157.07963267948966,52.77777777777777,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.09,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.44178646691106466,0.17671458676442586,176.71458676442586,0.05937499999999999,59.37499999999999,1.6493055555555556,1649.3055555555557,0.17671458676442586,176.71458676442586,59.37499999999999,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.1,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.49087385212340523,0.1963495408493621,196.34954084936209,0.06597222222222222,65.97222222222223,1.6493055555555556,1649.3055555555557,0.1963495408493621,196.34954084936209,65.97222222222223,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.11,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.5399612373357457,0.2159844949342983,215.9844949342983,0.07256944444444444,72.56944444444444,1.6493055555555556,1649.3055555555557,0.2159844949342983,215.9844949342983,72.56944444444444,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.12,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.5890486225480862,0.23561944901923448,235.61944901923448,0.07916666666666665,79.16666666666664,1.6493055555555556,1649.3055555555557,0.23561944901923448,235.61944901923448,79.16666666666664,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.13,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.6381360077604268,0.25525440310417075,255.25440310417073,0.08576388888888889,85.76388888888889,1.6493055555555556,1649.3055555555557,0.25525440310417075,255.25440310417073,85.76388888888889,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.14,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.6872233929727674,0.27488935718910695,274.88935718910693,0.09236111111111112,92.36111111111111,1.6493055555555556,1649.3055555555557,0.27488935718910695,274.88935718910693,92.36111111111111,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.15,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.7363107781851078,0.29452431127404316,294.52431127404316,0.09895833333333333,98.95833333333333,1.6493055555555556,1649.3055555555557,0.29452431127404316,294.52431127404316,98.95833333333333,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.16,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.7853981633974483,0.3141592653589793,314.1592653589793,0.10555555555555554,105.55555555555554,1.6493055555555556,1649.3055555555557,0.3141592653589793,314.1592653589793,105.55555555555554,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.17,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.8344855486097889,0.3337942194439156,333.79421944391555,0.11215277777777778,112.15277777777779,1.6493055555555556,1649.3055555555557,0.3337942194439156,333.79421944391555,112.15277777777779,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.18,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.8835729338221293,0.3534291735288517,353.4291735288517,0.11874999999999998,118.74999999999999,1.6493055555555556,1649.3055555555557,0.3534291735288517,353.4291735288517,118.74999999999999,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.19,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.9326603190344699,0.373064127613788,373.064127613788,0.12534722222222222,125.34722222222221,1.6493055555555556,1649.3055555555557,0.373064127613788,373.064127613788,125.34722222222221,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.2,0.4,0.4 g/cm^3,95.0,3600.0,26.38888888888889,65.97222222222221,derived_from_throughput,0.839984421873892,8.39984421873892,1.0,spot_diameter,2.5,0.839984421873892,0.3359937687495568,0.3359937687495568,0.9817477042468105,0.3926990816987242,392.69908169872417,0.13194444444444445,131.94444444444446,1.6493055555555556,1649.3055555555557,0.3926990816987242,392.69908169872417,131.94444444444446,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.01,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.04908738521234052,0.02454369260617026,24.543692606170257,0.006597222222222222,6.597222222222222,1.6493055555555556,1649.3055555555557,0.02454369260617026,24.543692606170257,6.597222222222222,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.02,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.09817477042468103,0.04908738521234052,49.087385212340514,0.013194444444444444,13.194444444444445,1.6493055555555556,1649.3055555555557,0.04908738521234052,49.087385212340514,13.194444444444445,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.03,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.14726215563702155,0.07363107781851078,73.63107781851078,0.019791666666666666,19.791666666666664,1.6493055555555556,1649.3055555555557,0.07363107781851078,73.63107781851078,19.791666666666664,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.04,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.19634954084936207,0.09817477042468103,98.17477042468103,0.02638888888888889,26.38888888888889,1.6493055555555556,1649.3055555555557,0.09817477042468103,98.17477042468103,26.38888888888889,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.05,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.24543692606170261,0.12271846303085131,122.71846303085131,0.03298611111111112,32.98611111111112,1.6493055555555556,1649.3055555555557,0.12271846303085131,122.71846303085131,32.98611111111112,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.06,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.2945243112740431,0.14726215563702155,147.26215563702155,0.03958333333333333,39.58333333333333,1.6493055555555556,1649.3055555555557,0.14726215563702155,147.26215563702155,39.58333333333333,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.07,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.3436116964863837,0.17180584824319184,171.80584824319183,0.046180555555555565,46.180555555555564,1.6493055555555556,1649.3055555555557,0.17180584824319184,171.80584824319183,46.180555555555564,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.08,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.39269908169872414,0.19634954084936207,196.34954084936206,0.05277777777777778,52.77777777777778,1.6493055555555556,1649.3055555555557,0.19634954084936207,196.34954084936206,52.77777777777778,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.09,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.44178646691106466,0.22089323345553233,220.89323345553234,0.059375000000000004,59.37500000000001,1.6493055555555556,1649.3055555555557,0.22089323345553233,220.89323345553234,59.37500000000001,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.1,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.49087385212340523,0.24543692606170261,245.43692606170262,0.06597222222222224,65.97222222222224,1.6493055555555556,1649.3055555555557,0.24543692606170261,245.43692606170262,65.97222222222224,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.11,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.5399612373357457,0.2699806186678729,269.9806186678729,0.07256944444444445,72.56944444444446,1.6493055555555556,1649.3055555555557,0.2699806186678729,269.9806186678729,72.56944444444446,penetration_depth_density
E,10.0,78.53981633974483,2.5,4.908738521234052,0.12,0.5,0.5 g/cm^3,95.0,3600.0,26.38888888888889,52.77777777777778,derived_from_throughput,0.6719875374991137,6.719875374991137,1.0,spot_diameter,2.5,0.6719875374991137,0.2687950149996455,0.2687950149996455,0.5890486225480862,0.2945243112740431,294.5243112740431,0.07916666666666666,79.16666666666666,1.6493055555555556,1649.3055555555557,0.2945243112740431,294.5243112740431,79.16666666666666,penetration_depth_density
