throughput_kg_h,density_g_cm3,pipe_diameter_mm,pipe_tilt_deg_from_vertical,penetration_depth_mm,probe_diameter_mm,acquisition_time_s,throughput_g_s,pipe_area_cm2,superficial_velocity_cm_s,optical_mass_per_refresh_mg,crossing_time_s,n_refresh,effective_sample_mass_proxy_mg,passed_volume_cm3,passed_mass_mg
40,0.4,100.0,15.0,0.1,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,0.7853981633974484,1.4137166941154071,0.7073553026306458,0.5555555555555556,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,0.2,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,1.5707963267948968,1.4137166941154071,0.7073553026306458,1.1111111111111112,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,0.3,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,2.356194490192345,1.4137166941154071,0.7073553026306458,1.6666666666666663,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,0.4,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,3.1415926535897936,1.4137166941154071,0.7073553026306458,2.2222222222222223,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,0.5,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,3.926990816987242,1.4137166941154071,0.7073553026306458,2.7777777777777772,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,0.6,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,4.71238898038469,1.4137166941154071,0.7073553026306458,3.3333333333333326,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,0.7,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,5.497787143782138,1.4137166941154071,0.7073553026306458,3.888888888888888,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,0.8,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,6.283185307179587,1.4137166941154071,0.7073553026306458,4.444444444444445,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,0.9,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,7.068583470577035,1.4137166941154071,0.7073553026306458,5.0,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,1.0,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,7.853981633974484,1.4137166941154071,0.7073553026306458,5.5555555555555545,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,1.1,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,8.639379797371934,1.4137166941154071,0.7073553026306458,6.111111111111112,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,1.2,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,9.42477796076938,1.4137166941154071,0.7073553026306458,6.666666666666665,0.06944444444444443,27.777777777777775
40,0.4,100.0,15.0,1.3,5.0,1.0,11.11111111111111,78.53981633974483,0.3536776513153229,10.210176124166829,1.4137166941154071,0.7073553026306458,7.222222222222222,0.06944444444444443,27.777777777777775
