density_g_cm3,rpm,penetration_depth_mm,probe_diameter_mm,acquisition_time_s,angular_speed_rad_s,tangential_velocity_cm_s,crossing_time_s,blocked_time_s,effective_time_s,sampled_mass_per_refresh_mg,n_refresh,effective_sampled_mass_estimate_mg
0.4,10,0.1,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,0.7853981633974484,2.169911184307752,1.7042442588908906
0.4,10,0.2,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,1.5707963267948968,2.169911184307752,3.408488517781781
0.4,10,0.3,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,2.356194490192345,2.169911184307752,5.112732776672671
0.4,10,0.4,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,3.1415926535897936,2.169911184307752,6.816977035563562
0.4,10,0.5,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,3.926990816987242,2.169911184307752,8.521221294454453
0.4,10,0.6,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,4.71238898038469,2.169911184307752,10.225465553345343
0.4,10,0.7,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,5.497787143782138,2.169911184307752,11.929709812236233
0.4,10,0.8,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,6.283185307179587,2.169911184307752,13.633954071127125
0.4,10,0.9,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,7.068583470577035,2.169911184307752,15.338198330018015
0.4,10,1.0,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,7.853981633974484,2.169911184307752,17.042442588908905
0.4,10,1.1,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,8.639379797371934,2.169911184307752,18.7466868477998
0.4,10,1.2,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,9.42477796076938,2.169911184307752,20.450931106690685
0.4,10,1.3,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,10.210176124166829,2.169911184307752,22.155175365581577
0.4,10,1.4,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,10.995574287564276,2.169911184307752,23.859419624472466
0.4,10,1.5,5.0,1.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.4244131815783876,0.5755868184216124,11.780972450961725,2.169911184307752,25.563663883363358
