setup,pipe_diameter_cm,pipe_area_cm2,probe_window_diameter_cm,probe_window_area_cm2,measurement_depth_cm,bulk_density_g_per_cm3,throughput_kg,throughput_time_s,mass_flow_g_s,vol_flow_cm3_s,velocity_source,velocity_cm_s,velocity_mm_s,acquisition_time_s,axial_length_model,axial_sampling_length_cm,advance_dz_cm_per_acq,refresh_fraction_per_acq,probe_volume_cm3,probe_mass_g_instant,probe_mass_mg_instant,new_mass_g_per_acq,new_mass_mg_per_acq,mass_passed_g_per_acq,mass_passed_mg_per_acq,mass_time_exposure_g_s,mass_time_exposure_mg_s,effective_sample_size_mg
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,2.678947368421053,window_diameter,0.5,0.9807288593398399,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.05776969836872885,57.76969836872885,0.015780302572472416,15.780302572472417,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,2.936842105263158,window_diameter,0.5,1.0751408713391564,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.06333102493074792,63.33102493074792,0.017299427967464847,17.299427967464847,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,3.1947368421052635,window_diameter,0.5,1.169552883338473,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.06889235149276701,68.892351492767,0.01881855336245728,18.81855336245728,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,3.452631578947369,window_diameter,0.5,1.2639648953377896,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.0744536780547861,74.4536780547861,0.020337678757449715,20.337678757449716,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,3.710526315789474,window_diameter,0.5,1.3583769073371061,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.08001500461680518,80.01500461680517,0.021856804152442146,21.856804152442145,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,3.9684210526315793,window_diameter,0.5,1.4527889193364227,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.08557633117882425,85.57633117882425,0.02337592954743458,23.37592954743458,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,4.226315789473684,window_diameter,0.5,1.5472009313357393,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.09113765774084333,91.13765774084332,0.02489505494242701,24.895054942427013,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,4.484210526315789,window_diameter,0.5,1.6416129433350557,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.0966989843028624,96.6989843028624,0.026414180337419442,26.41418033741944,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,4.742105263157895,window_diameter,0.5,1.7360249553343725,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.1022603108648815,102.2603108648815,0.027933305732411876,27.933305732411878,5.890486225480862
E,10.0,78.53981633974483,0.5,0.19634954084936207,0.1,0.3,31.052631578947366,3600.0,8.625730994152047,28.75243664717349,derived_from_throughput,0.3660873934667378,3.6608739346673778,5.0,window_diameter,0.5,1.8304369673336889,1.0,0.019634954084936207,0.005890486225480862,5.890486225480862,0.005890486225480862,5.890486225480862,0.10782163742690058,107.82163742690058,0.02945243112740431,29.45243112740431,5.890486225480862
