setup,penetration_depth_mm,penetration_depth_m,penetration_depth_cm,bulk_density_g_cm3,bulk_density_g_per_cm3,bulk_density_kg_m3,probe_diameter_mm,probe_area_m2,illuminated_area_cm2,static_sampled_volume_m3,static_sampled_volume_mm3,spoon_sample_volume_cm3,static_sampled_mass_kg,static_sampled_mass_g,static_sampled_mass_mg,n_subscans,integration_time_ms,acquisition_time_s,total_spectral_acquisition_time_s,spoon_interval_s,flip_frequency_hz,spoons_contributing,effective_sampled_mass_kg,effective_sample_size_g,effective_sampled_mass_mg,effective_sample_size_mg
B,0.2,0.0002,0.02,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,3.926990816987241e-09,3.9269908169872414,0.003926990816987242,2.3561944901923448e-06,0.002356194490192345,2.356194490192345,256,15.0,3.84,3.84,5.0,0.2,0.768,1.8095573684677207e-06,0.0018095573684677208,1.8095573684677209,1.8095573684677209
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,2.3561944901923448e-06,0.002356194490192345,2.356194490192345,256,15.0,3.84,3.84,1.0,1.0,3.84,9.047786842338604e-06,0.009047786842338604,9.047786842338605,9.047786842338605
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,2.3561944901923448e-06,0.002356194490192345,2.356194490192345,256,15.0,3.84,3.84,2.0,0.5,1.92,4.523893421169302e-06,0.004523893421169302,4.523893421169302,4.523893421169302
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,2.3561944901923448e-06,0.002356194490192345,2.356194490192345,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,3.0159289474462016e-06,0.0030159289474462015,3.0159289474462017,3.0159289474462017
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,2.3561944901923448e-06,0.002356194490192345,2.356194490192345,256,15.0,3.84,3.84,4.0,0.25,0.96,2.261946710584651e-06,0.002261946710584651,2.261946710584651,2.261946710584651
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,2.3561944901923448e-06,0.002356194490192345,2.356194490192345,256,15.0,3.84,3.84,5.0,0.2,0.768,1.8095573684677207e-06,0.0018095573684677208,1.8095573684677209,1.8095573684677209
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,2.945243112740431e-06,0.0029452431127404313,2.9452431127404313,256,15.0,3.84,3.84,1.0,1.0,3.84,1.1309733552923255e-05,0.011309733552923255,11.309733552923255,11.309733552923255
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,2.945243112740431e-06,0.0029452431127404313,2.9452431127404313,256,15.0,3.84,3.84,2.0,0.5,1.92,5.6548667764616275e-06,0.005654866776461627,5.654866776461628,5.654866776461628
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,2.945243112740431e-06,0.0029452431127404313,2.9452431127404313,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,3.769911184307752e-06,0.003769911184307752,3.769911184307752,3.769911184307752
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,2.945243112740431e-06,0.0029452431127404313,2.9452431127404313,256,15.0,3.84,3.84,4.0,0.25,0.96,2.8274333882308137e-06,0.0028274333882308137,2.827433388230814,2.827433388230814
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,2.945243112740431e-06,0.0029452431127404313,2.9452431127404313,256,15.0,3.84,3.84,5.0,0.2,0.768,2.261946710584651e-06,0.002261946710584651,2.261946710584651,2.261946710584651
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,3.5342917352885176e-06,0.0035342917352885177,3.5342917352885177,256,15.0,3.84,3.84,1.0,1.0,3.84,1.3571680263507907e-05,0.013571680263507907,13.571680263507908,13.571680263507908
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,3.5342917352885176e-06,0.0035342917352885177,3.5342917352885177,256,15.0,3.84,3.84,2.0,0.5,1.92,6.785840131753954e-06,0.006785840131753954,6.785840131753954,6.785840131753954
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,3.5342917352885176e-06,0.0035342917352885177,3.5342917352885177,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,4.523893421169303e-06,0.004523893421169303,4.523893421169303,4.523893421169303
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,3.5342917352885176e-06,0.0035342917352885177,3.5342917352885177,256,15.0,3.84,3.84,4.0,0.25,0.96,3.392920065876977e-06,0.003392920065876977,3.392920065876977,3.392920065876977
B,0.30000000000000004,0.00030000000000000003,0.030000000000000006,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,5.8904862254808625e-09,5.8904862254808625,0.0058904862254808635,3.5342917352885176e-06,0.0035342917352885177,3.5342917352885177,256,15.0,3.84,3.84,5.0,0.2,0.768,2.7143360527015816e-06,0.0027143360527015817,2.7143360527015816,2.7143360527015816
B,0.4,0.0004,0.04,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,3.141592653589793e-06,0.003141592653589793,3.1415926535897927,256,15.0,3.84,3.84,1.0,1.0,3.84,1.2063715789784805e-05,0.012063715789784804,12.063715789784805,12.063715789784805
B,0.4,0.0004,0.04,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,3.141592653589793e-06,0.003141592653589793,3.1415926535897927,256,15.0,3.84,3.84,2.0,0.5,1.92,6.031857894892402e-06,0.006031857894892402,6.031857894892402,6.031857894892402
B,0.4,0.0004,0.04,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,3.141592653589793e-06,0.003141592653589793,3.1415926535897927,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,4.021238596594935e-06,0.004021238596594935,4.021238596594935,4.021238596594935
B,0.4,0.0004,0.04,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,3.141592653589793e-06,0.003141592653589793,3.1415926535897927,256,15.0,3.84,3.84,4.0,0.25,0.96,3.015928947446201e-06,0.003015928947446201,3.015928947446201,3.015928947446201
B,0.4,0.0004,0.04,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,3.141592653589793e-06,0.003141592653589793,3.1415926535897927,256,15.0,3.84,3.84,5.0,0.2,0.768,2.412743157956961e-06,0.0024127431579569606,2.4127431579569607,2.4127431579569607
B,0.4,0.0004,0.04,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,3.926990816987241e-06,0.003926990816987241,3.926990816987241,256,15.0,3.84,3.84,1.0,1.0,3.84,1.5079644737231005e-05,0.015079644737231005,15.079644737231005,15.079644737231005
B,0.4,0.0004,0.04,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,3.926990816987241e-06,0.003926990816987241,3.926990816987241,256,15.0,3.84,3.84,2.0,0.5,1.92,7.5398223686155025e-06,0.0075398223686155025,7.539822368615503,7.539822368615503
B,0.4,0.0004,0.04,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,3.926990816987241e-06,0.003926990816987241,3.926990816987241,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,5.026548245743668e-06,0.005026548245743668,5.026548245743668,5.026548245743668
B,0.4,0.0004,0.04,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,3.926990816987241e-06,0.003926990816987241,3.926990816987241,256,15.0,3.84,3.84,4.0,0.25,0.96,3.7699111843077512e-06,0.0037699111843077513,3.7699111843077513,3.7699111843077513
B,0.4,0.0004,0.04,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,3.926990816987241e-06,0.003926990816987241,3.926990816987241,256,15.0,3.84,3.84,5.0,0.2,0.768,3.015928947446201e-06,0.003015928947446201,3.015928947446201,3.015928947446201
B,0.4,0.0004,0.04,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,256,15.0,3.84,3.84,1.0,1.0,3.84,1.809557368467721e-05,0.018095573684677208,18.09557368467721,18.09557368467721
B,0.4,0.0004,0.04,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,256,15.0,3.84,3.84,2.0,0.5,1.92,9.047786842338604e-06,0.009047786842338604,9.047786842338605,9.047786842338605
B,0.4,0.0004,0.04,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,6.031857894892403e-06,0.006031857894892403,6.031857894892403,6.031857894892403
B,0.4,0.0004,0.04,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,256,15.0,3.84,3.84,4.0,0.25,0.96,4.523893421169302e-06,0.004523893421169302,4.523893421169302,4.523893421169302
B,0.4,0.0004,0.04,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,7.853981633974483e-09,7.853981633974483,0.007853981633974483,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,256,15.0,3.84,3.84,5.0,0.2,0.768,3.6191147369354415e-06,0.0036191147369354416,3.6191147369354417,3.6191147369354417
B,0.5,0.0005,0.05,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,3.926990816987242e-06,0.003926990816987242,3.926990816987242,256,15.0,3.84,3.84,1.0,1.0,3.84,1.5079644737231008e-05,0.015079644737231009,15.079644737231009,15.079644737231009
B,0.5,0.0005,0.05,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,3.926990816987242e-06,0.003926990816987242,3.926990816987242,256,15.0,3.84,3.84,2.0,0.5,1.92,7.539822368615504e-06,0.007539822368615504,7.539822368615504,7.539822368615504
B,0.5,0.0005,0.05,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,3.926990816987242e-06,0.003926990816987242,3.926990816987242,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,5.02654824574367e-06,0.00502654824574367,5.02654824574367,5.02654824574367
B,0.5,0.0005,0.05,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,3.926990816987242e-06,0.003926990816987242,3.926990816987242,256,15.0,3.84,3.84,4.0,0.25,0.96,3.769911184307752e-06,0.003769911184307752,3.769911184307752,3.769911184307752
B,0.5,0.0005,0.05,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,3.926990816987242e-06,0.003926990816987242,3.926990816987242,256,15.0,3.84,3.84,5.0,0.2,0.768,3.015928947446202e-06,0.003015928947446202,3.015928947446202,3.015928947446202
B,0.5,0.0005,0.05,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,4.908738521234052e-06,0.004908738521234052,4.908738521234052,256,15.0,3.84,3.84,1.0,1.0,3.84,1.8849555921538758e-05,0.01884955592153876,18.84955592153876,18.84955592153876
B,0.5,0.0005,0.05,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,4.908738521234052e-06,0.004908738521234052,4.908738521234052,256,15.0,3.84,3.84,2.0,0.5,1.92,9.424777960769379e-06,0.00942477796076938,9.42477796076938,9.42477796076938
B,0.5,0.0005,0.05,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,4.908738521234052e-06,0.004908738521234052,4.908738521234052,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,6.283185307179587e-06,0.006283185307179587,6.283185307179586,6.283185307179586
B,0.5,0.0005,0.05,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,4.908738521234052e-06,0.004908738521234052,4.908738521234052,256,15.0,3.84,3.84,4.0,0.25,0.96,4.7123889803846896e-06,0.00471238898038469,4.71238898038469,4.71238898038469
B,0.5,0.0005,0.05,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,4.908738521234052e-06,0.004908738521234052,4.908738521234052,256,15.0,3.84,3.84,5.0,0.2,0.768,3.7699111843077517e-06,0.0037699111843077517,3.7699111843077517,3.7699111843077517
B,0.5,0.0005,0.05,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,5.890486225480862e-06,0.005890486225480863,5.8904862254808625,256,15.0,3.84,3.84,1.0,1.0,3.84,2.261946710584651e-05,0.02261946710584651,22.61946710584651,22.61946710584651
B,0.5,0.0005,0.05,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,5.890486225480862e-06,0.005890486225480863,5.8904862254808625,256,15.0,3.84,3.84,2.0,0.5,1.92,1.1309733552923255e-05,0.011309733552923255,11.309733552923255,11.309733552923255
B,0.5,0.0005,0.05,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,5.890486225480862e-06,0.005890486225480863,5.8904862254808625,256,15.0,3.84,3.84,3.0,0.3333333333333333,1.28,7.539822368615504e-06,0.007539822368615504,7.539822368615504,7.539822368615504
B,0.5,0.0005,0.05,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,5.890486225480862e-06,0.005890486225480863,5.8904862254808625,256,15.0,3.84,3.84,4.0,0.25,0.96,5.6548667764616275e-06,0.005654866776461627,5.654866776461628,5.654866776461628
B,0.5,0.0005,0.05,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,9.817477042468104e-09,9.817477042468104,0.009817477042468103,5.890486225480862e-06,0.005890486225480863,5.8904862254808625,256,15.0,3.84,3.84,5.0,0.2,0.768,4.523893421169302e-06,0.004523893421169302,4.523893421169302,4.523893421169302
