bulk_density_g_per_cm3,static_sample_mass_g,static_sample_mass_mg,spoon_sample_volume_cm3,representative_penetration_depth_mm
0.4,0.007853981633974483,7.853981633974484,0.019634954084936207,1.0
0.5,0.009817477042468103,9.817477042468104,0.019634954084936207,1.0
0.6,0.011780972450961723,11.780972450961723,0.019634954084936207,1.0
