setup,penetration_depth_mm,penetration_depth_m,penetration_depth_cm,bulk_density_g_cm3,bulk_density_g_per_cm3,bulk_density_kg_m3,probe_diameter_mm,probe_area_m2,illuminated_area_cm2,static_sampled_volume_m3,static_sampled_volume_mm3,spoon_sample_volume_cm3,static_sampled_mass_kg,static_sampled_mass_g,static_sampled_mass_mg,n_subscans,integration_time_ms,acquisition_time_s,total_spectral_acquisition_time_s,spoon_interval_s,flip_frequency_hz,spoons_contributing,effective_sampled_mass_kg,effective_sample_size_g,effective_sampled_mass_mg,effective_sample_size_mg
B,0.1,0.0001,0.01,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936207e-09,1.9634954084936207,0.001963495408493621,1.1780972450961724e-06,0.0011780972450961724,1.1780972450961724,500,10.0,5.0,5.0,2.0,0.5,2.5,2.945243112740431e-06,0.0029452431127404313,2.9452431127404313,2.9452431127404313
B,0.1,0.0001,0.01,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936207e-09,1.9634954084936207,0.001963495408493621,1.1780972450961724e-06,0.0011780972450961724,1.1780972450961724,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,1.963495408493621e-06,0.001963495408493621,1.963495408493621,1.963495408493621
B,0.1,0.0001,0.01,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936207e-09,1.9634954084936207,0.001963495408493621,1.1780972450961724e-06,0.0011780972450961724,1.1780972450961724,500,10.0,5.0,5.0,4.0,0.25,1.25,1.4726215563702156e-06,0.0014726215563702157,1.4726215563702156,1.4726215563702156
B,0.1,0.0001,0.01,0.6,0.6,600.0,5.0,1.9634954084936207e-05,0.19634954084936207,1.9634954084936207e-09,1.9634954084936207,0.001963495408493621,1.1780972450961724e-06,0.0011780972450961724,1.1780972450961724,500,10.0,5.0,5.0,5.0,0.2,1.0,1.1780972450961724e-06,0.0011780972450961724,1.1780972450961724,1.1780972450961724
B,0.2,0.0002,0.02,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,3.926990816987241e-09,3.9269908169872414,0.003926990816987242,1.5707963267948965e-06,0.0015707963267948964,1.5707963267948963,500,10.0,5.0,5.0,1.0,1.0,5.0,7.853981633974482e-06,0.007853981633974482,7.853981633974482,7.853981633974482
B,0.2,0.0002,0.02,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,3.926990816987241e-09,3.9269908169872414,0.003926990816987242,1.5707963267948965e-06,0.0015707963267948964,1.5707963267948963,500,10.0,5.0,5.0,2.0,0.5,2.5,3.926990816987241e-06,0.003926990816987241,3.926990816987241,3.926990816987241
B,0.2,0.0002,0.02,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,3.926990816987241e-09,3.9269908169872414,0.003926990816987242,1.5707963267948965e-06,0.0015707963267948964,1.5707963267948963,500,10.0,5.0,5.0,3.0,0.3333333333333333,1.6666666666666667,2.6179938779914943e-06,0.0026179938779914945,2.6179938779914944,2.6179938779914944
B,0.2,0.0002,0.02,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,3.926990816987241e-09,3.9269908169872414,0.003926990816987242,1.5707963267948965e-06,0.0015707963267948964,1.5707963267948963,500,10.0,5.0,5.0,4.0,0.25,1.25,1.9634954084936205e-06,0.0019634954084936204,1.9634954084936205,1.9634954084936205
B,0.2,0.0002,0.02,0.4,0.4,400.0,5.0,1.9634954084936207e-05,0.19634954084936207,3.926990816987241e-09,3.9269908169872414,0.003926990816987242,1.5707963267948965e-06,0.0015707963267948964,1.5707963267948963,500,10.0,5.0,5.0,5.0,0.2,1.0,1.5707963267948965e-06,0.0015707963267948964,1.5707963267948963,1.5707963267948963
B,0.2,0.0002,0.02,0.5,0.5,500.0,5.0,1.9634954084936207e-05,0.19634954084936207,3.926990816987241e-09,3.9269908169872414,0.003926990816987242,1.9634954084936205e-06,0.0019634954084936204,1.9634954084936205,500,10.0,5.0,5.0,1.0,1.0,5.0,9.817477042468103e-06,0.009817477042468103,9.817477042468104,9.817477042468104
