density_g_cm3,rpm,penetration_depth_mm,probe_diameter_mm,acquisition_time_s,angular_speed_rad_s,tangential_velocity_cm_s,crossing_time_s,blocked_time_s,effective_time_s,sampled_mass_per_refresh_mg,n_refresh,effective_sampled_mass_estimate_mg
0.4,10,0.5,5.0,3.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.8488263631567752,2.151173636843225,3.926990816987242,8.109733552923256,31.846849190542944
0.4,10,1.0,5.0,3.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.8488263631567752,2.151173636843225,7.853981633974484,8.109733552923256,63.69369838108589
0.4,10,2.0,5.0,3.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.8488263631567752,2.151173636843225,15.707963267948967,8.109733552923256,127.38739676217178
0.4,20,0.5,5.0,3.0,2.0943951023931953,3.7699111843077517,0.1326291192432461,0.8488263631567752,2.151173636843225,3.926990816987242,16.219467105846512,63.69369838108589
0.4,20,1.0,5.0,3.0,2.0943951023931953,3.7699111843077517,0.1326291192432461,0.8488263631567752,2.151173636843225,7.853981633974484,16.219467105846512,127.38739676217178
0.4,20,2.0,5.0,3.0,2.0943951023931953,3.7699111843077517,0.1326291192432461,0.8488263631567752,2.151173636843225,15.707963267948967,16.219467105846512,254.77479352434355
0.4,35,0.5,5.0,3.0,3.665191429188092,6.5973445725385655,0.07578806813899779,0.8488263631567752,2.151173636843225,3.926990816987242,28.38406743523139,111.46397216690029
0.4,35,1.0,5.0,3.0,3.665191429188092,6.5973445725385655,0.07578806813899779,0.8488263631567752,2.151173636843225,7.853981633974484,28.38406743523139,222.92794433380058
0.4,35,2.0,5.0,3.0,3.665191429188092,6.5973445725385655,0.07578806813899779,0.8488263631567752,2.151173636843225,15.707963267948967,28.38406743523139,445.85588866760116
0.5,10,0.5,5.0,3.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.8488263631567752,2.151173636843225,4.908738521234052,8.109733552923256,39.808561488178675
0.5,10,1.0,5.0,3.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.8488263631567752,2.151173636843225,9.817477042468104,8.109733552923256,79.61712297635735
0.5,10,2.0,5.0,3.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.8488263631567752,2.151173636843225,19.634954084936208,8.109733552923256,159.2342459527147
0.5,20,0.5,5.0,3.0,2.0943951023931953,3.7699111843077517,0.1326291192432461,0.8488263631567752,2.151173636843225,4.908738521234052,16.219467105846512,79.61712297635735
0.5,20,1.0,5.0,3.0,2.0943951023931953,3.7699111843077517,0.1326291192432461,0.8488263631567752,2.151173636843225,9.817477042468104,16.219467105846512,159.2342459527147
0.5,20,2.0,5.0,3.0,2.0943951023931953,3.7699111843077517,0.1326291192432461,0.8488263631567752,2.151173636843225,19.634954084936208,16.219467105846512,318.4684919054294
0.5,35,0.5,5.0,3.0,3.665191429188092,6.5973445725385655,0.07578806813899779,0.8488263631567752,2.151173636843225,4.908738521234052,28.38406743523139,139.32996520862534
0.5,35,1.0,5.0,3.0,3.665191429188092,6.5973445725385655,0.07578806813899779,0.8488263631567752,2.151173636843225,9.817477042468104,28.38406743523139,278.6599304172507
0.5,35,2.0,5.0,3.0,3.665191429188092,6.5973445725385655,0.07578806813899779,0.8488263631567752,2.151173636843225,19.634954084936208,28.38406743523139,557.3198608345014
0.6,10,0.5,5.0,3.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.8488263631567752,2.151173636843225,5.890486225480862,8.109733552923256,47.77027378581441
0.6,10,1.0,5.0,3.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.8488263631567752,2.151173636843225,11.780972450961723,8.109733552923256,95.54054757162882
0.6,10,2.0,5.0,3.0,1.0471975511965976,1.8849555921538759,0.2652582384864922,0.8488263631567752,2.151173636843225,23.561944901923447,8.109733552923256,191.08109514325764
0.6,20,0.5,5.0,3.0,2.0943951023931953,3.7699111843077517,0.1326291192432461,0.8488263631567752,2.151173636843225,5.890486225480862,16.219467105846512,95.54054757162882
0.6,20,1.0,5.0,3.0,2.0943951023931953,3.7699111843077517,0.1326291192432461,0.8488263631567752,2.151173636843225,11.780972450961723,16.219467105846512,191.08109514325764
0.6,20,2.0,5.0,3.0,2.0943951023931953,3.7699111843077517,0.1326291192432461,0.8488263631567752,2.151173636843225,23.561944901923447,16.219467105846512,382.1621902865153
0.6,35,0.5,5.0,3.0,3.665191429188092,6.5973445725385655,0.07578806813899779,0.8488263631567752,2.151173636843225,5.890486225480862,28.38406743523139,167.1959582503504
0.6,35,1.0,5.0,3.0,3.665191429188092,6.5973445725385655,0.07578806813899779,0.8488263631567752,2.151173636843225,11.780972450961723,28.38406743523139,334.3919165007008
0.6,35,2.0,5.0,3.0,3.665191429188092,6.5973445725385655,0.07578806813899779,0.8488263631567752,2.151173636843225,23.561944901923447,28.38406743523139,668.7838330014016
