density_g_cm3,rpm,penetration_depth_mm,probe_diameter_mm,acquisition_time_s,angular_speed_rad_s,tangential_velocity_cm_s,crossing_time_s,blocked_time_s,effective_time_s,sampled_mass_per_refresh_mg,n_refresh,effective_sampled_mass_estimate_mg
0.4,14,0.4,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,3.1415926535897936,11.033626974092558,34.663161444259366
0.4,14,0.5,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,3.926990816987242,11.033626974092558,43.3289518053242
0.4,14,0.6,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,4.71238898038469,11.033626974092558,51.99474216638904
0.4,14,0.7,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,5.497787143782138,11.033626974092558,60.660532527453874
0.4,14,0.8,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,6.283185307179587,11.033626974092558,69.32632288851873
0.4,14,0.9,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,7.068583470577035,11.033626974092558,77.99211324958357
0.4,14,1.0,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,7.853981633974484,11.033626974092558,86.6579036106484
0.4,14,1.1,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,8.639379797371934,11.033626974092558,95.32369397171327
0.4,14,1.2,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,9.42477796076938,11.033626974092558,103.98948433277808
0.4,14,1.3,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,10.210176124166829,11.033626974092558,112.65527469384293
0.4,14,1.4,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,10.995574287564276,11.033626974092558,121.32106505490775
0.4,14,1.5,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,11.780972450961725,11.033626974092558,129.9868554159726
0.4,14,1.6,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,12.566370614359174,11.033626974092558,138.65264577703746
0.4,14,1.7,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,13.351768777756622,11.033626974092558,147.31843613810227
0.4,14,1.8,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,14.13716694115407,11.033626974092558,155.98422649916714
0.4,14,1.9,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,14.922565104551516,11.033626974092558,164.65001686023194
0.4,14,2.0,5.0,3.0,1.4660765716752369,2.6389378290154264,0.18947017034749444,0.9094568176679733,2.0905431823320266,15.707963267948967,11.033626974092558,173.3158072212968
0.4,15,0.1,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,0.7853981633974484,12.16460032938488,9.55405475716288
0.4,15,0.2,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,1.5707963267948968,12.16460032938488,19.10810951432576
0.4,15,0.3,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,2.356194490192345,12.16460032938488,28.66216427148864
0.4,15,0.4,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,3.1415926535897936,12.16460032938488,38.21621902865152
0.4,15,0.5,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,3.926990816987242,12.16460032938488,47.7702737858144
0.4,15,0.6,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,4.71238898038469,12.16460032938488,57.32432854297728
0.4,15,0.7,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,5.497787143782138,12.16460032938488,66.87838330014016
0.4,15,0.8,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,6.283185307179587,12.16460032938488,76.43243805730305
0.4,15,0.9,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,7.068583470577035,12.16460032938488,85.98649281446592
0.4,15,1.0,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,7.853981633974484,12.16460032938488,95.5405475716288
0.4,15,1.1,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,8.639379797371934,12.16460032938488,105.09460232879171
0.4,15,1.2,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,9.42477796076938,12.16460032938488,114.64865708595455
0.4,15,1.3,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,10.210176124166829,12.16460032938488,124.20271184311744
0.4,15,1.4,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,10.995574287564276,12.16460032938488,133.75676660028032
0.4,15,1.5,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,11.780972450961725,12.16460032938488,143.3108213574432
0.4,15,1.6,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,12.566370614359174,12.16460032938488,152.8648761146061
0.4,15,1.7,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,13.351768777756622,12.16460032938488,162.41893087176896
0.4,15,1.8,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,14.13716694115407,12.16460032938488,171.97298562893184
0.4,15,1.9,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,14.922565104551516,12.16460032938488,181.5270403860947
0.4,15,2.0,5.0,3.0,1.5707963267948963,2.8274333882308134,0.1768388256576615,0.8488263631567752,2.151173636843225,15.707963267948967,12.16460032938488,191.0810951432576
0.4,16,0.1,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,0.7853981633974484,11.695573684677209,9.185682091825008
0.4,16,0.2,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,1.5707963267948968,11.695573684677209,18.371364183650016
0.4,16,0.3,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,2.356194490192345,11.695573684677209,27.55704627547502
0.4,16,0.4,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,3.1415926535897936,11.695573684677209,36.74272836730003
0.4,16,0.5,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,3.926990816987242,11.695573684677209,45.92841045912504
0.4,16,0.6,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,4.71238898038469,11.695573684677209,55.11409255095004
0.4,16,0.7,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,5.497787143782138,11.695573684677209,64.29977464277505
0.4,16,0.8,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,6.283185307179587,11.695573684677209,73.48545673460006
0.4,16,0.9,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,7.068583470577035,11.695573684677209,82.67113882642506
0.4,16,1.0,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,7.853981633974484,11.695573684677209,91.85682091825008
0.4,16,1.1,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,8.639379797371934,11.695573684677209,101.04250301007511
0.4,16,1.2,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,9.42477796076938,11.695573684677209,110.22818510190008
0.4,16,1.3,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,10.210176124166829,11.695573684677209,119.4138671937251
0.4,16,1.4,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,10.995574287564276,11.695573684677209,128.5995492855501
0.4,16,1.5,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,11.780972450961725,11.695573684677209,137.7852313773751
0.4,16,1.6,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,12.566370614359174,11.695573684677209,146.97091346920013
0.4,16,1.7,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,13.351768777756622,11.695573684677209,156.1565955610251
0.4,16,1.8,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,14.13716694115407,11.695573684677209,165.34227765285013
0.4,16,1.9,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,14.922565104551516,11.695573684677209,174.52795974467512
0.4,16,2.0,5.0,3.0,1.6755160819145563,3.015928947446201,0.16578639905405765,1.0610329539459689,1.9389670460540311,15.707963267948967,11.695573684677209,183.71364183650016
0.4,17,0.1,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,0.7853981633974484,12.826547039969535,10.07394648792305
0.4,17,0.2,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,1.5707963267948968,12.826547039969535,20.1478929758461
0.4,17,0.3,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,2.356194490192345,12.826547039969535,30.221839463769147
0.4,17,0.4,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,3.1415926535897936,12.826547039969535,40.2957859516922
0.4,17,0.5,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,3.926990816987242,12.826547039969535,50.369732439615255
0.4,17,0.6,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,4.71238898038469,12.826547039969535,60.44367892753829
0.4,17,0.7,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,5.497787143782138,12.826547039969535,70.51762541546134
0.4,17,0.8,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,6.283185307179587,12.826547039969535,80.5915719033844
0.4,17,0.9,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,7.068583470577035,12.826547039969535,90.66551839130746
0.4,17,1.0,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,7.853981633974484,12.826547039969535,100.73946487923051
0.4,17,1.1,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,8.639379797371934,12.826547039969535,110.81341136715358
0.4,17,1.2,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,9.42477796076938,12.826547039969535,120.88735785507659
0.4,17,1.3,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,10.210176124166829,12.826547039969535,130.96130434299965
0.4,17,1.4,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,10.995574287564276,12.826547039969535,141.03525083092268
0.4,17,1.5,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,11.780972450961725,12.826547039969535,151.10919731884576
0.4,17,1.6,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,12.566370614359174,12.826547039969535,161.1831438067688
0.4,17,1.7,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,13.351768777756622,12.826547039969535,171.25709029469186
0.4,17,1.8,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,14.13716694115407,12.826547039969535,181.33103678261492
0.4,17,1.9,5.0,3.0,1.7802358370342162,3.204424506661589,0.15603425793323072,0.9986192507726765,2.0013807492273235,14.922565104551516,12.826547039969535,191.40498327053794
